|,ITEM_ID,COUNTRY,lat,lon,SEVERITY_CODE,MONTH,YEAR,dummy_date,baa,Confusion matrix,Cases
28576,28576,Australia,-18.6015,146.48828,2,4,2016,1-4-2016,2,FN,4
28577,28577,Australia,-30.2391,153.1797,2,4,2016,1-4-2016,3,TP,1
28578,28578,Australia,-25.24176667,152.8134333,0,4,2016,1-4-2016,1,TN,2
28579,28579,Australia,-25.27288333,152.8457,0,4,2016,1-4-2016,1,TN,2
28580,28580,Australia,-25.28041667,152.8564667,0,4,2016,1-4-2016,1,TN,2
28581,28581,Brazil,-17.4663,-39.0406,1,4,2016,1-4-2016,2,TN,2
28582,28582,French Polynesia,-17.483,-149.899,2,4,2016,1-4-2016,2,FN,4
28583,28583,French Polynesia,-16.5526,-151.733,0,4,2016,1-4-2016,2,TN,2
28584,28584,Mauritius,-20.077636,57.509415,3,4,2016,1-4-2016,3,TP,1
28585,28585,Philippines,10.06256226,125.1341636,2,4,2016,1-4-2016,0,FN,4
28586,28586,Philippines,10.06256226,125.1341636,1,4,2016,1-4-2016,0,TN,2
28587,28587,Philippines,10.06256226,125.1341636,2,4,2016,1-4-2016,0,FN,4
28588,28588,Philippines,10.06256226,125.1341636,0,4,2016,1-4-2016,0,TN,2
28589,28589,Seychelles,-9.4023,46.20151,3,4,2016,1-4-2016,3,TP,1
28590,28590,Tanzania,-6.116237,39.166739,0,4,2016,1-4-2016,3,FP,3
28591,28591,Australia,-18.540583,146.48855,2,4,2016,1-4-2016,2,FN,4
28592,28592,Australia,-18.540583,146.488767,2,4,2016,1-4-2016,2,FN,4
28593,28593,Australia,-29.92343,153.38803,2,4,2016,1-4-2016,3,TP,1
28594,28594,Australia,-25.24806667,152.8301,0,4,2016,1-4-2016,1,TN,2
28595,28595,Australia,-25.28058333,152.8641167,0,4,2016,1-4-2016,1,TN,2
28596,28596,Australia,-25.28521667,152.9242333,0,4,2016,1-4-2016,1,TN,2
28597,28597,Australia,-25.26401667,152.9363333,0,4,2016,1-4-2016,1,TN,2
28598,28598,France (Indian Ocean),-21.164226,55.286335,2,4,2016,1-4-2016,3,TP,1
28599,28599,French Polynesia,-16.49941667,-151.7839722,1,4,2016,1-4-2016,2,TN,2
28600,28600,French Polynesia,-16.49941667,-151.7839722,1,4,2016,1-4-2016,2,TN,2
28601,28601,Madagascar,-13.5366689,48.3542557,3,4,2016,1-4-2016,3,TP,1
28602,28602,Mauritius,-20.460684,57.307526,2,4,2016,1-4-2016,4,TP,1
28603,28603,Mauritius,-19.9974722,57.6703583,2,4,2016,1-4-2016,4,TP,1
28604,28604,Mozambique,-11.017002,40.682062,3,4,2016,1-4-2016,3,TP,1
28605,28605,Tanzania,-6.313797,39.577956,2,4,2016,1-4-2016,3,TP,1
28606,28606,Australia,-18.81263,146.42703,2,4,2016,1-4-2016,3,TP,1
28607,28607,Australia,-18.81282,146.42716,2,4,2016,1-4-2016,3,TP,1
28608,28608,Australia,-25.3149,152.9164833,0,4,2016,1-4-2016,1,TN,2
28609,28609,Brazil,-17.9639,-38.6982,1,4,2016,1-4-2016,2,TN,2
28610,28610,Mauritius,-20.427965,57.73587,2,4,2016,1-4-2016,4,TP,1
28611,28611,Mauritius,-20.4266,57.73347,2,4,2016,1-4-2016,4,TP,1
28612,28612,Mauritius,-20.427965,57.73587,2,4,2016,1-4-2016,4,TP,1
28613,28613,Mexico,20.39332848,-87.3077333,1,4,2016,1-4-2016,0,TN,2
28614,28614,Mexico,20.39337197,-87.31471475,1,4,2016,1-4-2016,0,TN,2
28615,28615,New Caledonia,-20.97398333,164.6385,1,4,2016,1-4-2016,3,FP,3
28616,28616,New Caledonia,-20.97975,164.6407667,0,4,2016,1-4-2016,3,FP,3
28617,28617,Seychelles,-9.45816,46.45343,3,4,2016,1-4-2016,3,TP,1
28618,28618,Seychelles,-9.37889,46.47946,3,4,2016,1-4-2016,3,TP,1
28619,28619,Seychelles,-9.45816,46.45343,3,4,2016,1-4-2016,3,TP,1
28620,28620,Seychelles,-9.37889,46.47946,3,4,2016,1-4-2016,3,TP,1
28621,28621,Tanzania,-6.309863,39.5591389,3,4,2016,1-4-2016,3,TP,1
28622,28622,Tanzania,-6.309863,39.5591389,3,4,2016,1-4-2016,3,TP,1
28623,28623,Thailand,10.3176,99.29898,3,4,2016,1-4-2016,1,FN,4
28624,28624,Thailand,10.36146,99.30786,3,4,2016,1-4-2016,1,FN,4
28625,28625,Thailand,10.48648,99.41765,3,4,2016,1-4-2016,1,FN,4
28626,28626,Brazil,-17.9588,-38.6557,2,4,2016,1-4-2016,2,FN,4
28627,28627,Kenya,-3.384632,39.986315,2,4,2016,1-4-2016,2,FN,4
28628,28628,Madagascar,-22.0668,43.18186667,2,4,2016,1-4-2016,2,FN,4
28629,28629,Mexico,20.4,-87.3,1,4,2016,1-4-2016,nan,FP,
28630,28630,Mexico,20.4,-87.3,1,4,2016,1-4-2016,nan,FP,
28631,28631,Mozambique,-10.99619,40.68833,1,4,2016,1-4-2016,3,FP,3
28632,28632,Mozambique,-10.994363,40.71318,1,4,2016,1-4-2016,3,FP,3
28633,28633,New Caledonia,-20.98931667,164.6250833,1,4,2016,1-4-2016,3,FP,3
28634,28634,New Caledonia,-20.93543333,164.6125667,1,4,2016,1-4-2016,3,FP,3
28635,28635,New Caledonia,-20.93939167,164.6070889,0,4,2016,1-4-2016,3,FP,3
28636,28636,Seychelles,-7.00267,52.42527,3,4,2016,1-4-2016,2,FN,4
28637,28637,Seychelles,-9.36527,46.3837,3,4,2016,1-4-2016,3,TP,1
28638,28638,Seychelles,-9.370425,46.449327,3,4,2016,1-4-2016,3,TP,1
28639,28639,Seychelles,-6.59482,52.43027,3,4,2016,1-4-2016,2,FN,4
28640,28640,Tanzania,-5.824538,39.384041,3,4,2016,1-4-2016,2,FN,4
28641,28641,Tanzania,-5.8137,39.386075,3,4,2016,1-4-2016,2,FN,4
28642,28642,Tanzania,-5.805364,39.215273,2,4,2016,1-4-2016,3,TP,1
28643,28643,Thailand,10.25928,99.25581,3,4,2016,1-4-2016,1,FN,4
28644,28644,Thailand,10.38981,99.29194,3,4,2016,1-4-2016,1,FN,4
28645,28645,Thailand,10.40125,99.35142,3,4,2016,1-4-2016,1,FN,4
28646,28646,Australia,-19.03274727,147.9276733,2,4,2016,1-4-2016,2,FN,4
28647,28647,Australia,-18.89966774,147.9512634,2,4,2016,1-4-2016,2,FN,4
28648,28648,Australia,-18.92404175,148.253067,2,4,2016,1-4-2016,2,FN,4
28649,28649,Australia,-19.03156471,148.5639191,2,4,2016,1-4-2016,3,TP,1
28650,28650,Australia,-19.18770027,148.8801117,2,4,2016,1-4-2016,2,FN,4
28651,28651,Australia,-19.21391678,148.9037628,2,4,2016,1-4-2016,2,FN,4
28652,28652,Australia,-19.32583809,149.0430298,2,4,2016,1-4-2016,2,FN,4
28653,28653,Australia,-19.34141922,149.4161682,2,4,2016,1-4-2016,3,TP,1
28654,28654,Australia,-19.55791283,149.5975189,2,4,2016,1-4-2016,2,FN,4
28655,28655,Australia,-19.61058044,149.6325531,2,4,2016,1-4-2016,2,FN,4
28656,28656,Australia,-19.6398983,149.7592621,2,4,2016,1-4-2016,2,FN,4
28657,28657,Australia,-21.49390602,149.8934937,2,4,2016,1-4-2016,1,FN,4
28658,28658,Australia,-19.75622559,150.0855103,2,4,2016,1-4-2016,2,FN,4
28659,28659,Australia,-19.82825089,150.1833496,2,4,2016,1-4-2016,2,FN,4
28660,28660,Australia,-21.51895905,150.2584534,2,4,2016,1-4-2016,1,FN,4
28661,28661,Australia,-21.66446686,150.3301086,2,4,2016,1-4-2016,1,FN,4
28662,28662,Australia,-19.93745041,150.3311157,2,4,2016,1-4-2016,1,FN,4
28663,28663,Australia,-19.94491577,150.3347778,2,4,2016,1-4-2016,1,FN,4
28664,28664,Australia,-21.73621368,150.3443604,2,4,2016,1-4-2016,1,FN,4
28665,28665,Australia,-18.846367,146.540683,2,4,2016,1-4-2016,2,FN,4
28666,28666,Australia,-18.847217,146.542833,2,4,2016,1-4-2016,2,FN,4
28667,28667,Australia,-18.846683,146.540583,3,4,2016,1-4-2016,2,FN,4
28668,28668,Australia,-18.84755,146.5427,3,4,2016,1-4-2016,2,FN,4
28669,28669,Australia,-19.69270134,149.9779816,0,4,2016,1-4-2016,2,TN,2
28670,28670,Australia,-19.70957565,150.0066986,0,4,2016,1-4-2016,2,TN,2
28671,28671,Australia,-19.91143227,150.2710724,0,4,2016,1-4-2016,1,TN,2
28672,28672,Australia,-20.15007591,150.3855896,0,4,2016,1-4-2016,1,TN,2
28673,28673,Australia,-20.28167725,150.5596314,0,4,2016,1-4-2016,1,TN,2
28674,28674,Australia,-20.30254555,150.6079102,0,4,2016,1-4-2016,1,TN,2
28675,28675,Australia,-20.3503933,150.6564636,0,4,2016,1-4-2016,1,TN,2
28676,28676,Australia,-21.05476952,150.692337,0,4,2016,1-4-2016,1,TN,2
28677,28677,Australia,-20.44673729,150.7261963,0,4,2016,1-4-2016,1,TN,2
28678,28678,Australia,-20.59622574,150.7667542,0,4,2016,1-4-2016,1,TN,2
28679,28679,Australia,-21.07218361,150.8303223,0,4,2016,1-4-2016,1,TN,2
28680,28680,Australia,-21.03121948,150.8651123,0,4,2016,1-4-2016,1,TN,2
28681,28681,Australia,-20.96454239,150.9179535,0,4,2016,1-4-2016,1,TN,2
28682,28682,Australia,-20.88706779,150.9531708,0,4,2016,1-4-2016,1,TN,2
28683,28683,Australia,-20.74736214,151.0157623,0,4,2016,1-4-2016,1,TN,2
28684,28684,Australia,-20.91514969,151.0428162,0,4,2016,1-4-2016,1,TN,2
28685,28685,Australia,-18.95051575,148.376648,3,4,2016,1-4-2016,2,FN,4
28686,28686,Australia,-19.46017265,149.6322632,1,4,2016,1-4-2016,2,TN,2
28687,28687,Australia,-19.62962532,149.669754,1,4,2016,1-4-2016,2,TN,2
28688,28688,Australia,-19.65496635,149.7195892,1,4,2016,1-4-2016,2,TN,2
28689,28689,Australia,-21.37520409,149.8296204,1,4,2016,1-4-2016,1,TN,2
28690,28690,Australia,-19.61589622,149.8499908,1,4,2016,1-4-2016,2,TN,2
28691,28691,Australia,-19.63298798,149.8791351,1,4,2016,1-4-2016,2,TN,2
28692,28692,Australia,-19.66704559,149.9264984,1,4,2016,1-4-2016,2,TN,2
28693,28693,Australia,-19.78590012,150.1234436,1,4,2016,1-4-2016,2,TN,2
28694,28694,Australia,-19.79887581,150.1528931,1,4,2016,1-4-2016,2,TN,2
28695,28695,Australia,-19.86567879,150.2198944,1,4,2016,1-4-2016,2,TN,2
28696,28696,Australia,-20.02637672,150.2430267,1,4,2016,1-4-2016,1,TN,2
28697,28697,Australia,-19.88918304,150.2485352,1,4,2016,1-4-2016,2,TN,2
28698,28698,Australia,-19.92573357,150.313797,1,4,2016,1-4-2016,1,TN,2
28699,28699,Australia,-20.10089111,150.3165131,1,4,2016,1-4-2016,1,TN,2
28700,28700,Australia,-19.9741745,150.3448334,1,4,2016,1-4-2016,1,TN,2
28701,28701,Australia,-19.95414543,150.3492127,1,4,2016,1-4-2016,1,TN,2
28702,28702,Australia,-20.08385849,150.3946228,1,4,2016,1-4-2016,1,TN,2
28703,28703,Australia,-20.10764122,150.4033051,1,4,2016,1-4-2016,1,TN,2
28704,28704,Australia,-20.08670807,150.4166412,1,4,2016,1-4-2016,1,TN,2
28705,28705,Australia,-20.12101555,150.427002,1,4,2016,1-4-2016,1,TN,2
28706,28706,Australia,-20.14126396,150.4460144,1,4,2016,1-4-2016,1,TN,2
28707,28707,Australia,-20.19290543,150.4720001,1,4,2016,1-4-2016,1,TN,2
28708,28708,Australia,-20.2592411,150.5127258,1,4,2016,1-4-2016,1,TN,2
28709,28709,Australia,-20.33308029,150.5782929,1,4,2016,1-4-2016,1,TN,2
28710,28710,Australia,-20.35409737,150.5844269,1,4,2016,1-4-2016,1,TN,2
28711,28711,Australia,-20.49994469,150.6504059,1,4,2016,1-4-2016,1,TN,2
28712,28712,Australia,-21.16360283,150.6603546,1,4,2016,1-4-2016,1,TN,2
28713,28713,Australia,-20.47095871,150.6771393,1,4,2016,1-4-2016,1,TN,2
28714,28714,Australia,-20.41614914,150.6852722,1,4,2016,1-4-2016,1,TN,2
28715,28715,Australia,-20.46883392,150.693161,1,4,2016,1-4-2016,1,TN,2
28716,28716,Australia,-20.35417557,150.7129059,1,4,2016,1-4-2016,1,TN,2
28717,28717,Australia,-20.40675163,150.722229,1,4,2016,1-4-2016,1,TN,2
28718,28718,Australia,-20.56340408,150.7232361,1,4,2016,1-4-2016,1,TN,2
28719,28719,Australia,-20.57420349,150.7458649,1,4,2016,1-4-2016,1,TN,2
28720,28720,Australia,-20.37828827,150.7524109,1,4,2016,1-4-2016,1,TN,2
28721,28721,Australia,-21.05713272,150.7779846,1,4,2016,1-4-2016,1,TN,2
28722,28722,Australia,-21.33171272,150.7849884,1,4,2016,1-4-2016,1,TN,2
28723,28723,Australia,-20.62533188,150.8036041,1,4,2016,1-4-2016,1,TN,2
28724,28724,Australia,-20.67168617,150.873764,1,4,2016,1-4-2016,1,TN,2
28725,28725,Australia,-20.7258606,150.8839722,1,4,2016,1-4-2016,1,TN,2
28726,28726,Australia,-20.70666695,150.9378357,1,4,2016,1-4-2016,1,TN,2
28727,28727,Australia,-20.88191795,151.0578156,1,4,2016,1-4-2016,1,TN,2
28728,28728,Australia,-20.80563736,151.0679627,1,4,2016,1-4-2016,1,TN,2
28729,28729,Australia,-18.85930061,147.8833466,2,4,2016,1-4-2016,2,FN,4
28730,28730,Australia,-18.90571022,147.8923035,2,4,2016,1-4-2016,2,FN,4
28731,28731,Australia,-18.9248848,147.8968658,2,4,2016,1-4-2016,2,FN,4
28732,28732,Australia,-18.93882942,147.9093018,2,4,2016,1-4-2016,2,FN,4
28733,28733,Australia,-18.96915054,148.0530396,2,4,2016,1-4-2016,2,FN,4
28734,28734,Australia,-19.02057266,148.096695,2,4,2016,1-4-2016,2,FN,4
28735,28735,Australia,-18.9756794,148.4267731,2,4,2016,1-4-2016,2,FN,4
28736,28736,Australia,-19.11245728,148.6888275,2,4,2016,1-4-2016,2,FN,4
28737,28737,Australia,-19.0863533,148.6921082,2,4,2016,1-4-2016,3,TP,1
28738,28738,Australia,-19.31081772,149.243515,2,4,2016,1-4-2016,2,FN,4
28739,28739,Australia,-19.51589012,149.5877838,2,4,2016,1-4-2016,2,FN,4
28740,28740,Australia,-21.60557938,149.7831421,2,4,2016,1-4-2016,1,FN,4
28741,28741,Comoros,-12.3653,43.71207,2,4,2016,1-4-2016,2,FN,4
28742,28742,Kenya,-4.713,39.373,2,4,2016,1-4-2016,2,FN,4
28743,28743,Kenya,-4.683,39.397,2,4,2016,1-4-2016,2,FN,4
28744,28744,Kenya,-4.695,39.411,2,4,2016,1-4-2016,2,FN,4
28745,28745,Madagascar,-22.0840667,43.2272167,3,4,2016,1-4-2016,2,FN,4
28746,28746,Mauritius,-20.0351,57.54265,2,4,2016,1-4-2016,3,TP,1
28747,28747,Mexico,20.4,-87.3,1,4,2016,1-4-2016,nan,FP,
28748,28748,New Caledonia,-21.11376667,164.6894667,0,4,2016,1-4-2016,4,FP,3
28749,28749,New Caledonia,-21.12526667,164.7086833,0,4,2016,1-4-2016,4,FP,3
28750,28750,New Caledonia,-21.13871667,164.7113167,0,4,2016,1-4-2016,4,FP,3
28751,28751,Seychelles,-9.46338,46.21907,3,4,2016,1-4-2016,3,TP,1
28752,28752,Seychelles,-9.49568,46.27828,3,4,2016,1-4-2016,3,TP,1
28753,28753,Sri Lanka,7.991533333,81.54362222,2,4,2016,1-4-2016,1,FN,4
28754,28754,Sri Lanka,8.009183333,81.52025,0,4,2016,1-4-2016,1,TN,2
28755,28755,Sri Lanka,8.010666667,81.52025,0,4,2016,1-4-2016,1,TN,2
28756,28756,Tanzania,-6.418937683,39.42499237,1,4,2016,1-4-2016,3,FP,3
28757,28757,Australia,-23.17216667,150.9994667,1,4,2016,1-4-2016,0,TN,2
28758,28758,Australia,-23.16463333,150.9232167,1,4,2016,1-4-2016,0,TN,2
28759,28759,Australia,-23.19981667,150.96885,1,4,2016,1-4-2016,0,TN,2
28760,28760,Australia,-19.38344193,148.0894318,2,4,2016,1-4-2016,2,FN,4
28761,28761,Australia,-19.19438744,148.298111,2,4,2016,1-4-2016,2,FN,4
28762,28762,Australia,-19.31987572,148.6320953,2,4,2016,1-4-2016,2,FN,4
28763,28763,Australia,-19.34154129,148.632431,2,4,2016,1-4-2016,2,FN,4
28764,28764,Australia,-19.42391014,148.6594238,2,4,2016,1-4-2016,2,FN,4
28765,28765,Australia,-19.4563446,148.7217407,2,4,2016,1-4-2016,2,FN,4
28766,28766,Australia,-19.4530983,148.7893219,2,4,2016,1-4-2016,2,FN,4
28767,28767,Australia,-19.43570137,148.8544312,2,4,2016,1-4-2016,2,FN,4
28768,28768,Australia,-20.08108711,148.8926849,2,4,2016,1-4-2016,2,FN,4
28769,28769,Australia,-19.49141884,148.8985901,2,4,2016,1-4-2016,2,FN,4
28770,28770,Australia,-19.53862,148.9433594,2,4,2016,1-4-2016,2,FN,4
28771,28771,Australia,-19.5239315,148.9789429,2,4,2016,1-4-2016,2,FN,4
28772,28772,Australia,-19.52801323,149.002182,2,4,2016,1-4-2016,2,FN,4
28773,28773,Australia,-19.53903961,149.0437012,2,4,2016,1-4-2016,2,FN,4
28774,28774,Australia,-19.49880409,149.053772,2,4,2016,1-4-2016,2,FN,4
28775,28775,Australia,-20.26375389,149.0930786,2,4,2016,1-4-2016,2,FN,4
28776,28776,Australia,-19.50007629,149.119339,2,4,2016,1-4-2016,2,FN,4
28777,28777,Australia,-19.68999863,149.1835327,2,4,2016,1-4-2016,2,FN,4
28778,28778,Australia,-19.79242516,149.1853943,2,4,2016,1-4-2016,2,FN,4
28779,28779,Australia,-19.76042366,149.2333069,2,4,2016,1-4-2016,2,FN,4
28780,28780,Australia,-19.58856964,149.2371979,2,4,2016,1-4-2016,2,FN,4
28781,28781,Australia,-19.57890129,149.2478485,2,4,2016,1-4-2016,2,FN,4
28782,28782,Australia,-19.53398705,149.2728729,2,4,2016,1-4-2016,2,FN,4
28783,28783,Australia,-19.75041771,149.3027649,2,4,2016,1-4-2016,2,FN,4
28784,28784,Australia,-19.69941521,149.3734436,2,4,2016,1-4-2016,2,FN,4
28785,28785,Australia,-20.77874756,149.3975372,2,4,2016,1-4-2016,1,FN,4
28786,28786,Australia,-19.74379349,149.4855042,2,4,2016,1-4-2016,2,FN,4
28787,28787,Australia,-19.66706085,149.5791016,2,4,2016,1-4-2016,2,FN,4
28788,28788,Australia,-19.72046471,149.6127625,2,4,2016,1-4-2016,2,FN,4
28789,28789,Australia,-19.78406334,149.6237946,2,4,2016,1-4-2016,1,FN,4
28790,28790,Australia,-19.96522522,149.6238556,2,4,2016,1-4-2016,1,FN,4
28791,28791,Australia,-19.81144524,149.667984,2,4,2016,1-4-2016,1,FN,4
28792,28792,Australia,-20.95089912,149.7386322,2,4,2016,1-4-2016,1,FN,4
28793,28793,Australia,-20.98659897,149.782135,2,4,2016,1-4-2016,1,FN,4
28794,28794,Australia,-20.13447762,149.9369049,2,4,2016,1-4-2016,1,FN,4
28795,28795,Australia,-16.47966667,123.0435,3,4,2016,1-4-2016,3,TP,1
28796,28796,Australia,-20.16838264,149.0289612,0,4,2016,1-4-2016,2,TN,2
28797,28797,Australia,-20.74207306,149.4698181,0,4,2016,1-4-2016,1,TN,2
28798,28798,Australia,-20.06409836,149.8119659,0,4,2016,1-4-2016,1,TN,2
28799,28799,Australia,-20.34886932,150.0960693,0,4,2016,1-4-2016,1,TN,2
28800,28800,Australia,-20.29578018,150.1032715,0,4,2016,1-4-2016,1,TN,2
28801,28801,Australia,-20.57020569,150.1259766,0,4,2016,1-4-2016,1,TN,2
28802,28802,Australia,-20.3427887,150.1325531,0,4,2016,1-4-2016,1,TN,2
28803,28803,Australia,-20.70088959,150.1860962,0,4,2016,1-4-2016,1,TN,2
28804,28804,Australia,-20.34207344,150.1979523,0,4,2016,1-4-2016,1,TN,2
28805,28805,Australia,-20.6812706,150.2307282,0,4,2016,1-4-2016,1,TN,2
28806,28806,Australia,-20.65514565,150.2871399,0,4,2016,1-4-2016,1,TN,2
28807,28807,Australia,-20.46800613,150.2905426,0,4,2016,1-4-2016,1,TN,2
28808,28808,Australia,-20.60163498,150.3817291,0,4,2016,1-4-2016,1,TN,2
28809,28809,Australia,-20.60325623,150.4344025,0,4,2016,1-4-2016,1,TN,2
28810,28810,Australia,-20.80457306,150.4537659,0,4,2016,1-4-2016,1,TN,2
28811,28811,Australia,-20.71710205,150.4682312,0,4,2016,1-4-2016,1,TN,2
28812,28812,Australia,-19.20061874,148.5487518,3,4,2016,1-4-2016,2,FN,4
28813,28813,Australia,-19.37535858,148.7792053,1,4,2016,1-4-2016,2,TN,2
28814,28814,Australia,-20.0883007,148.877594,1,4,2016,1-4-2016,2,TN,2
28815,28815,Australia,-20.06110573,148.8908234,1,4,2016,1-4-2016,2,TN,2
28816,28816,Australia,-19.87267685,149.5813294,1,4,2016,1-4-2016,1,TN,2
28817,28817,Australia,-20.03160477,149.6880493,1,4,2016,1-4-2016,1,TN,2
28818,28818,Australia,-21.01667213,149.8979645,1,4,2016,1-4-2016,1,TN,2
28819,28819,Australia,-20.12045288,150.0096741,1,4,2016,1-4-2016,1,TN,2
28820,28820,Australia,-20.18974113,150.0722961,1,4,2016,1-4-2016,1,TN,2
28821,28821,Australia,-20.96219444,150.0803223,1,4,2016,1-4-2016,1,TN,2
28822,28822,Australia,-20.51556396,150.2419128,1,4,2016,1-4-2016,1,TN,2
28823,28823,Australia,-20.81850624,150.3760834,1,4,2016,1-4-2016,1,TN,2
28824,28824,Australia,-20.85866737,150.37883,1,4,2016,1-4-2016,1,TN,2
28825,28825,Australia,-20.64879608,150.4501801,1,4,2016,1-4-2016,1,TN,2
28826,28826,Australia,-20.78170204,150.4846344,1,4,2016,1-4-2016,1,TN,2
28827,28827,Australia,-19.29451752,148.0796814,2,4,2016,1-4-2016,2,FN,4
28828,28828,Australia,-19.19681931,148.1832733,2,4,2016,1-4-2016,2,FN,4
28829,28829,Australia,-19.16968155,148.3894043,2,4,2016,1-4-2016,2,FN,4
28830,28830,Australia,-19.13640022,148.472229,2,4,2016,1-4-2016,2,FN,4
28831,28831,Australia,-19.26265907,148.617157,2,4,2016,1-4-2016,2,FN,4
28832,28832,Australia,-19.3591938,148.634491,2,4,2016,1-4-2016,2,FN,4
28833,28833,Australia,-20.06318474,148.9582672,2,4,2016,1-4-2016,2,FN,4
28834,28834,Australia,-19.45158958,149.1563416,2,4,2016,1-4-2016,2,FN,4
28835,28835,Australia,-19.71202278,149.610733,2,4,2016,1-4-2016,2,FN,4
28836,28836,Brazil,-17.4663,-39.0406,2,4,2016,1-4-2016,2,FN,4
28837,28837,Comoros,-12.2414,44.3324,3,4,2016,1-4-2016,3,TP,1
28838,28838,Mauritius,-20.4068,57.33576,3,4,2016,1-4-2016,4,TP,1
28839,28839,New Caledonia,-21.20188889,164.8257222,2,4,2016,1-4-2016,4,TP,1
28840,28840,New Caledonia,-21.20736111,164.8410278,2,4,2016,1-4-2016,4,TP,1
28841,28841,Seychelles,-9.37353,46.21268,3,4,2016,1-4-2016,3,TP,1
28842,28842,Seychelles,-9.36841,46.26945,3,4,2016,1-4-2016,3,TP,1
28843,28843,Sri Lanka,8.0082,81.52501667,0,4,2016,1-4-2016,1,TN,2
28844,28844,Australia,-23.15548333,151.0743167,1,4,2016,1-4-2016,1,TN,2
28845,28845,Australia,-23.15061667,150.9741667,2,4,2016,1-4-2016,0,FN,4
28846,28846,Australia,-23.16271667,150.921,1,4,2016,1-4-2016,0,TN,2
28847,28847,Australia,-23.15755,151.0722833,1,4,2016,1-4-2016,1,TN,2
28848,28848,Comoros,-12.163,44.22581,3,4,2016,1-4-2016,2,FN,4
28849,28849,El Salvador,13.52,-89.806,3,4,2016,1-4-2016,1,FN,4
28850,28850,France (Indian Ocean),-21.34182,55.45547,0,4,2016,1-4-2016,3,FP,3
28851,28851,France (Indian Ocean),-21.34456,55.45931,0,4,2016,1-4-2016,3,FP,3
28852,28852,France (Indian Ocean),-21.34811,55.47352,0,4,2016,1-4-2016,3,FP,3
28853,28853,France (Indian Ocean),-21.35114,55.48145,0,4,2016,1-4-2016,3,FP,3
28854,28854,France (Indian Ocean),-21.34654,55.46576,1,4,2016,1-4-2016,3,FP,3
28855,28855,Mozambique,-12.596011,40.631481,1,4,2016,1-4-2016,3,FP,3
28856,28856,Sri Lanka,8.720830556,81.20401944,1,4,2016,1-4-2016,0,TN,2
28857,28857,Australia,-23.08133333,150.88415,1,4,2016,1-4-2016,0,TN,2
28858,28858,Australia,-23.08678333,150.892,2,4,2016,1-4-2016,0,FN,4
28859,28859,Australia,-23.19576667,150.9365333,2,4,2016,1-4-2016,0,FN,4
28860,28860,Australia,-23.1485,150.9750167,2,4,2016,1-4-2016,0,FN,4
28861,28861,French Polynesia,-16.55,-151.73,1,4,2016,1-4-2016,nan,FP,
28862,28862,French Polynesia,-16.55258333,-151.7325556,1,4,2016,1-4-2016,2,TN,2
28863,28863,French Polynesia,-17.49027778,-149.9076389,0,4,2016,1-4-2016,2,TN,2
28864,28864,French Polynesia,-17.54219444,-149.9020278,0,4,2016,1-4-2016,2,TN,2
28865,28865,Mauritius,-20.365533,57.349183,3,4,2016,1-4-2016,4,TP,1
28866,28866,Mauritius,-20.366557,57.348325,1,4,2016,1-4-2016,4,FP,3
28867,28867,Seychelles,-4.350485,55.65088,3,4,2016,1-4-2016,2,FN,4
28868,28868,Sri Lanka,8.859608333,81.08458611,1,4,2016,1-4-2016,1,TN,2
28869,28869,Tanzania,-7.747675,39.755982,3,4,2016,1-4-2016,3,TP,1
28870,28870,Seychelles,-4.635406,55.491911,2,4,2016,1-4-2016,2,FN,4
28871,28871,Australia,-9.57918,143.78674,1,4,2016,1-4-2016,2,TN,2
28872,28872,Australia,-9.57925,143.77151,1,4,2016,1-4-2016,2,TN,2
28873,28873,Australia,-10.03887905,142.4598863,2,4,2016,1-4-2016,3,TP,1
28874,28874,Australia,-9.58379,143.75508,0,4,2016,1-4-2016,2,TN,2
28875,28875,Australia,-9.59484,143.79283,3,4,2016,1-4-2016,2,FN,4
28876,28876,Australia,-10.11913921,142.0748577,3,4,2016,1-4-2016,4,TP,1
28877,28877,Australia,-10.26015202,142.0752147,3,4,2016,1-4-2016,4,TP,1
28878,28878,Australia,-10.23219335,142.0769993,3,4,2016,1-4-2016,4,TP,1
28879,28879,Australia,-10.10124566,142.0809492,3,4,2016,1-4-2016,4,TP,1
28880,28880,Australia,-10.12865706,142.085137,3,4,2016,1-4-2016,4,TP,1
28881,28881,Australia,-10.32722308,142.0877068,3,4,2016,1-4-2016,4,TP,1
28882,28882,Australia,-10.06983678,142.0937031,3,4,2016,1-4-2016,4,TP,1
28883,28883,Australia,-10.29167988,142.1040656,3,4,2016,1-4-2016,4,TP,1
28884,28884,Australia,-10.27621338,142.1040656,3,4,2016,1-4-2016,4,TP,1
28885,28885,Australia,-10.06717178,142.1043631,3,4,2016,1-4-2016,4,TP,1
28886,28886,Australia,-10.08201962,142.1049341,3,4,2016,1-4-2016,4,TP,1
28887,28887,Australia,-10.1997732,142.1052553,3,4,2016,1-4-2016,4,TP,1
28888,28888,Australia,-10.32573591,142.1070399,3,4,2016,1-4-2016,4,TP,1
28889,28889,Australia,-10.16273094,142.1266348,3,4,2016,1-4-2016,4,TP,1
28890,28890,Australia,-10.05765394,142.1083605,3,4,2016,1-4-2016,4,TP,1
28891,28891,Australia,-10.05213359,142.1089316,3,4,2016,1-4-2016,4,TP,1
